YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2025,3,7,19977,UA,UA,United Air Lines Inc.,3,0.00,183670962.00,183670962.00,107889146.00,53847702.00,36378432.00,198115280.00,381786242.00,0.00,1102675.00,1102675.00,83713.00,364066.00,44940.00,6907.00,499626.00,1602301.00,184773637.00,198614906.00,383388543.00,0.00,428810809.00,428810809.00,257561044.00,124850350.00,87812160.00,470223554.00,899034363.00,0.00,2583115.00,2583115.00,202326.00,850012.00,84516.00,23855.00,1160709.00,3743824.00,431393924.00,471384263.00,902778187.00
2025,3,7,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16704939.00,16704939.00,7631894.00,39975031.00,9037897.00,4520910.00,61165732.00,77870671.00,16704939.00,61165732.00,77870671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42535204.00,42535204.00,21419347.00,94414673.00,23577305.00,14692958.00,154104283.00,196639487.00,42535204.00,154104283.00,196639487.00
2025,3,7,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17677.00,17677.00,0.00,0.00,0.00,0.00,0.00,17677.00,17677.00,0.00,17677.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66766.00,66766.00,0.00,0.00,0.00,0.00,0.00,66766.00,66766.00,0.00,66766.00
2025,3,7,20100,PO,PO,Polar Air Cargo Airways,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20107,FX,FX,Federal Express Corporation,3,0.00,40750875.00,40750875.00,17035628.00,25307097.00,3248611.00,45591336.00,86342211.00,642.00,1058092.00,1058734.00,7192.00,1005234.00,39442.00,141673.00,1193541.00,2252275.00,41809609.00,46784877.00,88594486.00,0.00,90709000.00,90709000.00,38490000.00,56684000.00,7718000.00,102892000.00,193601000.00,1000.00,2420000.00,2421000.00,17000.00,2331000.00,92000.00,483000.00,2923000.00,5344000.00,93130000.00,105815000.00,198945000.00
2025,3,7,20108,NC,NC,Northern Air Cargo Inc.,2,293863.00,347662.00,641525.00,0.00,0.00,0.00,0.00,641525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,641525.00,0.00,641525.00,745155.00,754591.00,1499746.00,0.00,0.00,0.00,0.00,1499746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1499746.00,0.00,1499746.00
2025,3,7,20151,M6,M6,Amerijet International,2,0.00,270976.00,270976.00,88340.00,0.00,2147346.00,2235686.00,2506662.00,0.00,377729.00,377729.00,54535.00,0.00,202881.00,0.00,257416.00,635145.00,648705.00,2493102.00,3141807.00,0.00,615431.00,615431.00,229839.00,0.00,5264178.00,5494017.00,6109448.00,0.00,960779.00,960779.00,141471.00,0.00,533127.00,0.00,674598.00,1635377.00,1576210.00,6168615.00,7744825.00
2025,3,7,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32550.00,32550.00,0.00,0.00,5816.00,0.00,5816.00,38366.00,32550.00,5816.00,38366.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171817.00,171817.00,0.00,0.00,30321.00,0.00,30321.00,202138.00,171817.00,30321.00,202138.00
2025,3,7,20169,L2,L2,Lynden Air Cargo Airlines,2,145950.00,0.00,145950.00,0.00,0.00,0.00,0.00,145950.00,99382.00,49757.00,149139.00,46186.00,0.00,0.00,0.00,46186.00,195325.00,295089.00,46186.00,341275.00,330890.00,0.00,330890.00,0.00,0.00,0.00,0.00,330890.00,303336.00,151088.00,454424.00,119013.00,0.00,0.00,0.00,119013.00,573437.00,785314.00,119013.00,904327.00
2025,3,7,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524039.00,0.00,0.00,524039.00,524039.00,0.00,524039.00,524039.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1160279.00,0.00,0.00,1160279.00,1160279.00,0.00,1160279.00,1160279.00
2025,3,7,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144916.00,82478.00,0.00,227394.00,227394.00,0.00,227394.00,227394.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417487.00,209313.00,0.00,626800.00,626800.00,0.00,626800.00,626800.00
2025,3,7,20207,XP,XP,TEM Enterprises dba  Avelo Airlines,2,0.00,3021787.00,3021787.00,180099.00,0.00,52996.00,233095.00,3254882.00,0.00,88373.00,88373.00,34626.00,0.00,0.00,0.00,34626.00,122999.00,3110160.00,267721.00,3377881.00,0.00,8107940.00,8107940.00,483235.00,0.00,142197.00,625432.00,8733372.00,0.00,237119.00,237119.00,92907.00,0.00,0.00,0.00,92907.00,330026.00,8345059.00,718339.00,9063398.00
2025,3,7,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,3568880.00,3568880.00,0.00,0.00,0.00,0.00,3568880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3568880.00,0.00,3568880.00,0.00,10873301.00,10873301.00,0.00,0.00,0.00,0.00,10873301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10873301.00,0.00,10873301.00
2025,3,7,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1060.00,1060.00,0.00,0.00,415861.00,0.00,415861.00,416921.00,1060.00,415861.00,416921.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2561.00,2561.00,0.00,0.00,962696.00,0.00,962696.00,965257.00,2561.00,962696.00,965257.00
2025,3,7,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20368,G4,G4,Allegiant Air,3,0.00,25771838.00,25771838.00,0.00,0.00,0.00,0.00,25771838.00,0.00,268229.00,268229.00,6702.00,0.00,181953.00,0.00,188655.00,456884.00,26040067.00,188655.00,26228722.00,0.00,66618638.00,66618638.00,0.00,0.00,0.00,0.00,66618638.00,0.00,764052.00,764052.00,16200.00,0.00,475648.00,0.00,491848.00,1255900.00,67382690.00,491848.00,67874538.00
2025,3,7,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5376212.00,5376212.00,880429.00,11714632.00,940070.00,1502868.00,15037999.00,20414211.00,5376212.00,15037999.00,20414211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12598094.00,12598094.00,1972373.00,26084237.00,2103947.00,4156090.00,34316647.00,46914741.00,12598094.00,34316647.00,46914741.00
2025,3,7,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55947.00,55947.00,1547.00,0.00,1249.00,0.00,2796.00,58743.00,55947.00,2796.00,58743.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170314.00,170314.00,5835.00,0.00,3848.00,0.00,9683.00,179997.00,170314.00,9683.00,179997.00
2025,3,7,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41697.00,41697.00,119967.00,111009.00,113622.00,3025285.00,3369883.00,3411580.00,41697.00,3369883.00,3411580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187314.00,187314.00,440005.00,422728.00,453596.00,8362355.00,9678684.00,9865998.00,187314.00,9678684.00,9865998.00
2025,3,7,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274596.00,1274596.00,3179311.00,3227361.00,0.00,713603.00,7120275.00,8394871.00,1274596.00,7120275.00,8394871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3366554.00,3366554.00,7705237.00,7728888.00,0.00,2231153.00,17665278.00,21031832.00,3366554.00,17665278.00,21031832.00
2025,3,7,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,326246.00,0.00,326246.00,0.00,0.00,0.00,0.00,326246.00,39136.00,39585.00,78721.00,0.00,0.00,0.00,0.00,0.00,78721.00,404967.00,0.00,404967.00,889171.00,0.00,889171.00,0.00,0.00,0.00,0.00,889171.00,106664.00,107887.00,214551.00,0.00,0.00,0.00,0.00,0.00,214551.00,1103722.00,0.00,1103722.00
2025,3,7,20409,B6,B6,JetBlue Airways,3,0.00,51781706.00,51781706.00,4763642.00,0.00,22257030.00,27020672.00,78802378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51781706.00,27020672.00,78802378.00,0.00,131414336.00,131414336.00,12089421.00,0.00,56485061.00,68574482.00,199988818.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131414336.00,68574482.00,199988818.00
2025,3,7,20416,NK,NK,Spirit Air Lines,3,0.00,32203523.00,32203523.00,0.00,0.00,4812021.00,4812021.00,37015544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32203523.00,4812021.00,37015544.00,0.00,80526056.00,80526056.00,0.00,0.00,12032629.00,12032629.00,92558685.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80526056.00,12032629.00,92558685.00
2025,3,7,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,3,0.00,9155203.00,9155203.00,0.00,0.00,781314.00,781314.00,9936517.00,0.00,1111789.00,1111789.00,0.00,0.00,68324.00,0.00,68324.00,1180113.00,10266992.00,849638.00,11116630.00,0.00,23437318.00,23437318.00,0.00,0.00,2000163.00,2000163.00,25437481.00,0.00,2846180.00,2846180.00,0.00,0.00,174909.00,0.00,174909.00,3021089.00,26283498.00,2175072.00,28458570.00
2025,3,7,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20436,F9,F9,Frontier Airlines Inc.,3,0.00,30508332.00,30508332.00,0.00,0.00,3033999.00,3033999.00,33542331.00,0.00,5763.00,5763.00,0.00,0.00,24974.00,0.00,24974.00,30737.00,30514095.00,3058973.00,33573068.00,0.00,68141618.00,68141618.00,0.00,0.00,7544119.00,7544119.00,75685737.00,0.00,13004.00,13004.00,0.00,0.00,56352.00,0.00,56352.00,69356.00,68154622.00,7600471.00,75755093.00
2025,3,7,20445,C5,C5,CommuteAir LLC dba CommuteAir,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,20447,U7,U7,USA Jet Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221389.00,221389.00,0.00,0.00,6103.00,0.00,6103.00,227492.00,221389.00,6103.00,227492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,602324.00,602324.00,0.00,0.00,19175.00,0.00,19175.00,621499.00,602324.00,19175.00,621499.00
2025,3,7,20452,YX,YX,Republic Airline,3,0.00,41760.00,41760.00,0.00,0.00,0.00,0.00,41760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41760.00,0.00,41760.00,0.00,100751.00,100751.00,0.00,0.00,0.00,0.00,100751.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100751.00,0.00,100751.00
2025,3,7,20453,ABX,ABX,ABX Air Inc,2,0.00,123972.00,123972.00,0.00,0.00,0.00,0.00,123972.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123972.00,0.00,123972.00,0.00,129616.00,129616.00,0.00,0.00,0.00,0.00,129616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129616.00,0.00,129616.00
2025,3,7,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286320.00,286320.00,0.00,0.00,20760.00,159705.00,180465.00,466785.00,286320.00,180465.00,466785.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1073700.00,1073700.00,0.00,0.00,77850.00,598894.00,676744.00,1750444.00,1073700.00,676744.00,1750444.00
2025,3,7,21518,1EQ,1EQ,"KaiserAir, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138258.00,138258.00,0.00,0.00,0.00,0.00,0.00,138258.00,138258.00,0.00,138258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,521209.00,521209.00,0.00,0.00,0.00,0.00,0.00,521209.00,521209.00,0.00,521209.00
2025,3,7,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159246.00,808261.00,967507.00,21654.00,460885.00,0.00,472717.00,955256.00,1922763.00,967507.00,955256.00,1922763.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369132.00,2248341.00,2617473.00,57060.00,1148354.00,0.00,1317837.00,2523251.00,5140724.00,2617473.00,2523251.00,5140724.00
2025,3,7,21634,KH,KH,Aloha Air Cargo,2,0.00,524121.00,524121.00,0.00,0.00,0.00,0.00,524121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524121.00,0.00,524121.00,0.00,1099177.00,1099177.00,0.00,0.00,0.00,0.00,1099177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1099177.00,0.00,1099177.00
2025,3,7,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,21754,2PQ,2PQ,21 Air LLC,1,0.00,1342.00,1342.00,0.00,0.00,0.00,0.00,1342.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1342.00,0.00,1342.00,0.00,4662.00,4662.00,0.00,0.00,0.00,0.00,4662.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4662.00,0.00,4662.00
2025,3,7,21875,37Q,37Q,"Eastern Air Express, LLC (EAX)",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114246.00,114246.00,0.00,0.00,411760.00,0.00,411760.00,526006.00,114246.00,411760.00,526006.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324457.00,324457.00,0.00,0.00,1169400.00,0.00,1169400.00,1493857.00,324457.00,1169400.00,1493857.00
2025,3,7,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,7,22080,MX,MX,Breeze Aviation Group DBA  Breeze,2,0.00,8357344.00,8357344.00,0.00,0.00,0.00,0.00,8357344.00,0.00,99717.00,99717.00,0.00,0.00,0.00,0.00,0.00,99717.00,8457061.00,0.00,8457061.00,0.00,22543624.00,22543624.00,0.00,0.00,0.00,0.00,22543624.00,0.00,268983.00,268983.00,0.00,0.00,0.00,0.00,0.00,268983.00,22812607.00,0.00,22812607.00
2025,3,7,22085,GCA,GCA,"Global Crossing Airlines, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1111818.00,1111818.00,716056.00,0.00,1423132.00,0.00,2139188.00,3251006.00,1111818.00,2139188.00,3251006.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2494499.00,2494499.00,1616254.00,0.00,3192591.00,0.00,4808845.00,7303344.00,2494499.00,4808845.00,7303344.00
2025,3,8,19393,WN,WN,Southwest Airlines Co.,3,0.00,177834843.00,177834843.00,0.00,0.00,1654616.00,1654616.00,179489459.00,0.00,1830.00,1830.00,0.00,0.00,0.00,0.00,0.00,1830.00,177836673.00,1654616.00,179491289.00,0.00,403657475.00,403657475.00,0.00,0.00,4277327.00,4277327.00,407934802.00,0.00,5073.00,5073.00,0.00,0.00,0.00,0.00,0.00,5073.00,403662548.00,4277327.00,407939875.00
2025,3,8,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,8,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,16915410.00,16915410.00,0.00,5867034.00,0.00,5867034.00,22782444.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16915410.00,5867034.00,22782444.00,0.00,54739903.00,54739903.00,0.00,10454140.00,0.00,10454140.00,65194043.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54739903.00,10454140.00,65194043.00
2025,3,8,19790,DL,DL,Delta Air Lines Inc.,3,0.00,201002340.00,201002340.00,95598938.00,24774093.00,20497349.00,140870380.00,341872720.00,0.00,1190313.00,1190313.00,0.00,45062.00,120802.00,0.00,165864.00,1356177.00,202192653.00,141036244.00,343228897.00,0.00,437635394.00,437635394.00,208144238.00,53939770.00,44628163.00,306712171.00,744347565.00,0.00,2591627.00,2591627.00,0.00,98112.00,263018.00,0.00,361130.00,2952757.00,440227021.00,307073301.00,747300322.00
2025,3,8,19805,AA,AA,American Airlines Inc.,3,0.00,196438853.00,196438853.00,75460138.00,12299516.00,38325117.00,126084771.00,322523624.00,0.00,533460.00,533460.00,1038511.00,179331.00,119153.00,0.00,1336995.00,1870455.00,196972313.00,127421766.00,324394079.00,0.00,425108890.00,425108890.00,172721911.00,26864927.00,89131906.00,288718744.00,713827634.00,0.00,1143446.00,1143446.00,2468565.00,394974.00,270755.00,0.00,3134294.00,4277740.00,426252336.00,291853038.00,718105374.00
2025,3,8,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168769.00,168769.00,86661.00,0.00,0.00,742680.00,829341.00,998110.00,168769.00,829341.00,998110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,474242.00,474242.00,167883.00,0.00,0.00,2216153.00,2384036.00,2858278.00,474242.00,2384036.00,2858278.00
2025,3,8,19917,5X,5X,United Parcel Service,3,0.00,52738000.00,52738000.00,16366000.00,24546000.00,2000000.00,42912000.00,95650000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52738000.00,42912000.00,95650000.00,0.00,134094000.00,134094000.00,41876000.00,62120000.00,5451000.00,109447000.00,243541000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134094000.00,109447000.00,243541000.00
2025,3,8,19930,AS,AS,Alaska Airlines Inc.,3,1758648.00,61185230.00,62943878.00,0.00,0.00,767178.00,767178.00,63711056.00,114356.00,44267.00,158623.00,0.00,0.00,0.00,0.00,0.00,158623.00,63102501.00,767178.00,63869679.00,4188324.00,155634593.00,159822917.00,0.00,0.00,2057945.00,2057945.00,161880862.00,272346.00,103003.00,375349.00,0.00,0.00,0.00,0.00,0.00,375349.00,160198266.00,2057945.00,162256211.00
2025,3,8,19977,UA,UA,United Air Lines Inc.,3,0.00,175597313.00,175597313.00,109798825.00,55012322.00,32507022.00,197318169.00,372915482.00,0.00,1249215.00,1249215.00,177442.00,222165.00,41108.00,12472.00,453187.00,1702402.00,176846528.00,197771356.00,374617884.00,0.00,396471042.00,396471042.00,256672528.00,124002213.00,76092040.00,456766781.00,853237823.00,0.00,2860047.00,2860047.00,433915.00,554841.00,94000.00,42591.00,1125347.00,3985394.00,399331089.00,457892128.00,857223217.00
2025,3,8,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16348016.00,16348016.00,9226486.00,42312057.00,10011617.00,4504782.00,66054942.00,82402958.00,16348016.00,66054942.00,82402958.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42209700.00,42209700.00,25819801.00,100577654.00,27087514.00,14640542.00,168125511.00,210335211.00,42209700.00,168125511.00,210335211.00
2025,3,8,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7874.00,7874.00,0.00,0.00,0.00,0.00,0.00,7874.00,7874.00,0.00,7874.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34849.00,34849.00,0.00,0.00,0.00,0.00,0.00,34849.00,34849.00,0.00,34849.00
2025,3,8,20100,PO,PO,Polar Air Cargo Airways,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,8,20107,FX,FX,Federal Express Corporation,3,0.00,39340154.00,39340154.00,15862331.00,25298139.00,3025503.00,44185973.00,83526127.00,254.00,1002065.00,1002319.00,22418.00,934728.00,48975.00,153850.00,1159971.00,2162290.00,40342473.00,45345944.00,85688417.00,0.00,85161000.00,85161000.00,35195000.00,57203000.00,7123000.00,99521000.00,184682000.00,1000.00,2226000.00,2227000.00,59000.00,2250000.00,111000.00,525000.00,2945000.00,5172000.00,87388000.00,102466000.00,189854000.00
2025,3,8,20108,NC,NC,Northern Air Cargo Inc.,2,284219.00,266345.00,550564.00,0.00,0.00,0.00,0.00,550564.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,550564.00,0.00,550564.00,696822.00,584672.00,1281494.00,0.00,0.00,0.00,0.00,1281494.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1281494.00,0.00,1281494.00
2025,3,8,20151,M6,M6,Amerijet International,2,0.00,323928.00,323928.00,128161.00,0.00,2271673.00,2399834.00,2723762.00,0.00,375023.00,375023.00,61637.00,0.00,261115.00,0.00,322752.00,697775.00,698951.00,2722586.00,3421537.00,0.00,763821.00,763821.00,328110.00,0.00,5600933.00,5929043.00,6692864.00,0.00,951732.00,951732.00,172102.00,0.00,680227.00,0.00,852329.00,1804061.00,1715553.00,6781372.00,8496925.00
2025,3,8,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30013.00,30013.00,0.00,0.00,10816.00,0.00,10816.00,40829.00,30013.00,10816.00,40829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167155.00,167155.00,0.00,0.00,29498.00,0.00,29498.00,196653.00,167155.00,29498.00,196653.00
2025,3,8,20169,L2,L2,Lynden Air Cargo Airlines,2,141860.00,0.00,141860.00,0.00,0.00,0.00,0.00,141860.00,82596.00,49066.00,131662.00,37744.00,0.00,0.00,0.00,37744.00,169406.00,273522.00,37744.00,311266.00,341248.00,0.00,341248.00,0.00,0.00,0.00,0.00,341248.00,225892.00,140234.00,366126.00,107892.00,0.00,0.00,0.00,107892.00,474018.00,707374.00,107892.00,815266.00
2025,3,8,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,567309.00,0.00,0.00,567309.00,567309.00,0.00,567309.00,567309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1367680.00,0.00,0.00,1367680.00,1367680.00,0.00,1367680.00,1367680.00
